department,date,clicked,ignored,opened,reported,sent,open_rate,click_rate,report_rate,false_positive_rate,phishrisk_index,campaign_size
Sales,2025-11-02,15,31,61,6,95,0.6421052631578947,0.2459016393442623,0.4,0.5961538461538461,0.13524590163934427,95
Sales,2025-11-03,13,31,66,3,94,0.7021276595744681,0.19696969696969696,0.23076923076923078,0.6595744680851063,0.13948717948717948,94
Sales,2025-11-04,7,33,55,3,93,0.5913978494623656,0.12727272727272726,0.42857142857142855,0.7674418604651163,0.06999999999999999,93
Sales,2025-11-05,8,44,50,8,99,0.5050505050505051,0.16,1.0,0.7333333333333333,0.08800000000000001,99
Sales,2025-11-06,9,40,59,5,94,0.6276595744680851,0.15254237288135594,0.5555555555555556,0.7407407407407407,0.08389830508474577,94
Sales,2025-11-07,9,38,59,6,100,0.59,0.15254237288135594,0.6666666666666666,0.7169811320754716,0.08389830508474577,100
Sales,2025-11-08,10,36,55,3,96,0.5729166666666666,0.18181818181818182,0.3,0.7346938775510204,0.1,96
Sales,2025-11-09,7,26,59,2,85,0.6941176470588235,0.11864406779661017,0.2857142857142857,0.7428571428571429,0.07168280871670704,85
Sales,2025-11-10,9,30,53,3,78,0.6794871794871795,0.16981132075471697,0.3333333333333333,0.7142857142857143,0.09339622641509435,78
Sales,2025-11-11,9,38,43,8,88,0.48863636363636365,0.20930232558139536,0.8888888888888888,0.6909090909090909,0.11511627906976746,88
Sales,2025-11-12,2,6,15,2,15,1.0,0.13333333333333333,1.0,0.6,0.07333333333333333,15
Security,2025-09-28,5,5,39,5,53,0.7358490566037735,0.1282051282051282,1.0,0.3333333333333333,0.07051282051282051,53
Security,2025-09-29,3,10,48,0,52,0.9230769230769231,0.0625,0.0,0.7692307692307693,0.169375,52
Security,2025-09-30,4,5,63,3,71,0.8873239436619719,0.06349206349206349,0.75,0.4166666666666667,0.03492063492063492,71
Security,2025-10-01,7,5,80,7,82,0.975609756097561,0.0875,1.0,0.2631578947368421,0.048125,82
Security,2025-10-02,5,7,59,3,71,0.8309859154929577,0.0847457627118644,0.6,0.4666666666666667,0.046610169491525424,71
Security,2025-10-03,10,11,63,5,73,0.863013698630137,0.15873015873015872,0.5,0.4230769230769231,0.08730158730158731,73
Security,2025-10-04,7,8,50,6,61,0.819672131147541,0.14,0.8571428571428571,0.38095238095238093,0.07700000000000001,61
Security,2025-10-05,4,10,74,1,78,0.9487179487179487,0.05405405405405406,0.25,0.6666666666666666,0.05222972972972973,78
Security,2025-10-06,4,14,45,2,58,0.7758620689655172,0.08888888888888889,0.5,0.7,0.04888888888888889,58
Security,2025-10-07,7,8,57,5,70,0.8142857142857143,0.12280701754385964,0.7142857142857143,0.4,0.06754385964912281,70
Security,2025-10-08,1,6,63,0,69,0.9130434782608695,0.015873015873015872,0.0,0.8571428571428571,0.14373015873015874,69
Security,2025-10-09,10,12,57,6,63,0.9047619047619048,0.17543859649122806,0.6,0.42857142857142855,0.09649122807017545,63
Security,2025-10-10,5,8,58,1,68,0.8529411764705882,0.08620689655172414,0.2,0.5714285714285714,0.09241379310344827,68
Security,2025-10-11,8,9,50,4,60,0.8333333333333334,0.16,0.5,0.42857142857142855,0.08800000000000001,60
Security,2025-10-12,7,15,60,6,78,0.7692307692307693,0.11666666666666667,0.8571428571428571,0.5357142857142857,0.06416666666666668,78
Security,2025-10-13,4,11,55,3,65,0.8461538461538461,0.07272727272727272,0.75,0.6111111111111112,0.04,65
Security,2025-10-14,4,14,58,6,67,0.8656716417910447,0.06896551724137931,1.5,0.5833333333333334,0.03793103448275862,67
Security,2025-10-15,5,10,51,2,65,0.7846153846153846,0.09803921568627451,0.4,0.5882352941176471,0.05392156862745098,65
Security,2025-10-16,5,9,55,4,63,0.873015873015873,0.09090909090909091,0.8,0.5,0.05,63
Security,2025-10-17,2,4,49,1,54,0.9074074074074074,0.04081632653061224,0.5,0.5714285714285714,0.022448979591836733,54
Security,2025-10-18,5,7,39,2,46,0.8478260869565217,0.1282051282051282,0.4,0.5,0.07051282051282051,46
Security,2025-10-19,6,9,51,5,64,0.796875,0.11764705882352941,0.8333333333333334,0.45,0.06470588235294118,64
Security,2025-10-20,4,10,59,5,67,0.8805970149253731,0.06779661016949153,1.25,0.5263157894736842,0.03728813559322034,67
Security,2025-10-21,6,9,64,5,79,0.810126582278481,0.09375,0.8333333333333334,0.45,0.051562500000000004,79
Security,2025-10-22,5,14,66,3,73,0.9041095890410958,0.07575757575757576,0.6,0.6363636363636364,0.04166666666666667,73
Security,2025-10-23,8,7,55,3,67,0.8208955223880597,0.14545454545454545,0.375,0.3888888888888889,0.08,67
Security,2025-10-24,8,7,54,1,58,0.9310344827586207,0.14814814814814814,0.125,0.4375,0.16023148148148147,58
Security,2025-10-25,5,13,69,6,80,0.8625,0.07246376811594203,1.2,0.5416666666666666,0.03985507246376812,80
Security,2025-10-26,9,2,63,8,69,0.9130434782608695,0.14285714285714285,0.8888888888888888,0.10526315789473684,0.07857142857142857,69
Security,2025-10-27,3,13,63,1,75,0.84,0.047619047619047616,0.3333333333333333,0.7647058823529411,0.02619047619047619,75
Security,2025-10-28,8,6,56,7,64,0.875,0.14285714285714285,0.875,0.2857142857142857,0.07857142857142857,64
Security,2025-10-29,5,11,70,7,81,0.8641975308641975,0.07142857142857142,1.4,0.4782608695652174,0.039285714285714285,81
Security,2025-10-30,6,8,62,3,66,0.9393939393939394,0.0967741935483871,0.5,0.47058823529411764,0.05322580645161291,66
Security,2025-10-31,3,12,59,2,75,0.7866666666666666,0.05084745762711865,0.6666666666666666,0.7058823529411765,0.027966101694915257,75
Security,2025-11-01,2,12,45,2,54,0.8333333333333334,0.044444444444444446,1.0,0.75,0.024444444444444446,54
Security,2025-11-02,5,12,47,2,63,0.746031746031746,0.10638297872340426,0.4,0.631578947368421,0.05851063829787235,63
Security,2025-11-03,5,9,59,1,64,0.921875,0.0847457627118644,0.2,0.6,0.09161016949152542,64
Security,2025-11-04,5,9,70,0,80,0.875,0.07142857142857142,0.0,0.6428571428571429,0.1742857142857143,80
Security,2025-11-05,8,11,62,6,73,0.8493150684931506,0.12903225806451613,0.75,0.44,0.07096774193548387,73
Security,2025-11-06,4,4,64,5,69,0.927536231884058,0.0625,1.25,0.3076923076923077,0.034375,69
Security,2025-11-07,6,12,67,4,81,0.8271604938271605,0.08955223880597014,0.6666666666666666,0.5454545454545454,0.049253731343283584,81
Security,2025-11-08,9,12,63,5,75,0.84,0.14285714285714285,0.5555555555555556,0.46153846153846156,0.07857142857142857,75
Security,2025-11-09,6,12,60,1,68,0.8823529411764706,0.1,0.16666666666666666,0.631578947368421,0.115,68
Security,2025-11-10,5,10,71,4,88,0.8068181818181818,0.07042253521126761,0.8,0.5263157894736842,0.03873239436619719,88
Security,2025-11-11,3,12,48,4,60,0.8,0.0625,1.3333333333333333,0.631578947368421,0.034375,60
Security,2025-11-12,2,5,15,1,14,1.0714285714285714,0.13333333333333333,0.5,0.625,0.07333333333333333,14
